label,sentence
0,"Мы хотим полностью изменить подход в сфере прогнозирования, определения и лечения различных заболеваний в области сельского хозяйства."
0,"Мы разрабатываем решение, которое позволит заказчику осуществлять мониторинг состояния здоровья сельскохозяйственных животных и культур растений."
0,"Наша цель — создать единую платформу состоящую из IoT девайсов и лабораторно-диагностических приборов, объединенных облачными сервисами."
0,Мы ищем опытного программиста встраиваемых систем
0,✅ Чем предстоит заниматься:
0, - Разрабатывать ПО под микроконтроллеры архитектуры ARM (С/C++)
0, - Разрабатывать алгоритмы обработки цифровых сигналов и последующего анализа;
0, - Разрабатывать ПО для автоматического тестирования и обновления продуктов
0,✅ От вас мы ждем:
0, - Отличное владение С/С++
0," - Опыт работы с проводными (I2C, SPI, CAN, 1-Wire, RS485, RS232, Ethernet) и беспроводными (Bluetooth, Wi-fi, lpwan) интерфейсами передачи данных"
0, - Опыт работы с ОС реального времени (RTOS)
0," - Опыт работы с принципиальными схемами и проектами печатных плат, достаточный для понимание проектов"
0, - Умение работать с системами контроля версий и системами документации проектов
0, - Умение пользоваться современной измерительной аппаратурой
0, ✅ Будет преимуществом:
0, - Знание скриптовых языков
0, - Опыт работы над устройствами IoT
0, ✅ Мы предлагаем:
0, - Оформление по ТК РФ
0," - Льготное предоставление жилья в комфортных апартаментах, в 5 минутах ходьбы до офиса"
0," - Оплачиваемый переезд для сотрудника (федеральная территория ""Сириус"", г. Сочи)"
0," - Корпоративная скидка (25%) на SkiPass, бонусы и скидки на спортивные и культурно -развлекательные мероприятия"
0,Должность Senior Backend Engineer
0,Формат работы: remote
0,Занятость: полная
0,Зарплатная вилка: от 300k до 370k рублей в месяц
0,Описание вакансии:
0,"Cheeze, Inc. is a photography-focused NFT Media and Entertainment company built on the FLOW Blockchain."
0,The Cheeze Originals Studio works with famous photographers to tell the story behind their lens and publish the imagery as NFT collectibles on the Cheeze Marketplace.
0,"We are looking for a seasoned expert in Python (Django, DRF) and backend technologies (architecture, databases, caching, infrastructure, etc)."
0,"Currently, we are building a marketplace (web and mobile apps) and a CMS (only web) for content creators."
0,Responsibilities
0,* Build and lead a team of developers (we are planning 2 middle devs and a few juniors).
0,* Architect and implement bullet-proof backend solutions.
0,"* Work closely with mobile and frontend team, prepare nice-to-use and friendly APIs."
0,* Have stability and security in mind.
0,Clients' money depends on it.
0,"* Build asynchronous and fault-tolerant integrations, integrate with blockchain (flow-wallet-api, flow mainnet), payment providers, and exchanges (Moonpay, Simplex, Stripe)."
0,"* Be the team’s internal project manager – decompose and assign tasks, follow deadlines."
0,"* Be a good team player, be nice, be respectful."
0,Requirements
0,* At least 5 years of backend development experience.
0,* Expert level in Django and DRF.
0,"* Good working experience with AWS services (EC2, ECS, S3, RDS, etc)."
0,* Docker and container orchestration knowledge.
0,* Good understanding of the blockchain and crypto ecosystem.
0,"* Hands-on experience with blockchains (setting up local and full nodes, implementing a smart contract, issuing a token, issuing an NFT) is a huge plus."
0,* Intermediate English or preferably higher (the team is international).
0,Название компании: Cheeze Inc.
0,"Контакты: Заур Агамов, @agamov"
0,Компания: ООО «Биотех Аналитика»
0,Должность: Web-backend python developer
0,Вилка: 150-200к рублей
0,Формат: Удаленная работа
0,"Молодая и перспективная компания, работающая на стыке биотехнологии и информационных технологий ищет программиста с опытом работы NextFlow движка."
0,О проекте:
0,"В связи с необходимостью разработки национальной базы генетической информации в помощь ученым из биотехнологических/биоинформатических/микробиологических направлений наша компания согласилась на участие в разработке столь интересного и полезного проекта, поскольку мы имеем релевантный опыт разработки биотехнологических инструментов для IT."
0,"В рамках проекта НГБИ будет разработан аналитический модуль, который путём конвейеризации процессов обработки биологических данных будет последовательно и параллельно анализировать выбранные данные пользователями."
0,Обязанности:
0, • Разработка требований к командным запросам для NextFlow;
0, • Разработка web-приложения на базе Python фреймворков;
0, • Интеграция приложений со сторонними сервисами;
0, • Написание качественного кода с покрытием тестами;
0, • Работа с реляционными и нереляционными базами данных;
0," • Работа в команде, совместное решение задач."
0,Требования:
0, • Опыт коммерческой разработки на Python от 3 лет;
0, • Опыт работ с обработчиком NextFlow от 1 года будет являться преимуществом;
0," • Высшее техническое образование, желательно биотехнологии, информационных технологий или биоинформатики в идеале;"
0, • Образование в области биоинформатики будет являться преимуществом;
0," • Базовые знания html, JavaScript, CSS;"
0, • Знание Django/Flask;
0, • Опыт использования CI/CD;
0, • Опыт работы с Docker;
0, • Понимание особенностей и различий REST и SOAP;
0, • Опыт работы с PostgreSQL;
0," • Дополнительным преимуществом будет опыт работы с очередями, а также опыт написания Юнит- и Интеграционных-тестов;"
0," • Linux, git;"
0,Будет плюсом:
0," • Опыт разработки front-end приложений на базе React.js, Angular.js, Vue.js, а также знакомы с Javascript;"
0, • Понимание асихронного программирования и работы с asyncio;
0,Условия:
0, • Удаленная работа
0, • Индивидуальная работа с креативными четкими задачами под конкретные сроки
0, • Возможность участия в решениях важных для научного сообщества задач в области биотехнологии/биоинформатики и др.
0,По поводу вакансии писать в ЛС или по почте: roman@bt-an.com
0,Всем привет!
0,Размещал вакансию в конце прошлого года.
0,Сейчас мы расширяемся и ищем нового сотрудника.
0,Компания: Антиплагиат
0,Вакансия: Разработчик-исследователь
0,"Расположение: г. Москва, МЦК Верхние Котлы/ м. Нагатинская (сейчас работаем удаленно)"
0,Вилка: 120-165 тыс.
0,руб.
0,net (в зависимости от навыков и умений) + ежегодный бонус (сильно зависит от навыков и умений).
0,Занятость: part-time/full-time
0,Компания Антиплагиат — разработчик решений в области анализа текстов и поиска текстовых заимствований в крупных коллекциях документов и сети Интернет ищет к себе в команду разработчика-исследователя.
0,"Чем занимается отдел исследований, можно узнать из блога на habr (https://habr.com/ru/company/antiplagiat/)."
0,В основном предстоит заниматься задачами направления Document Intellegence:
0, - Извлечение и нечеткое сопоставление метаданных и именованных сущностей
0, - Парсинг таблиц и формул
0, - Разбор документа на консистентные по смыслу части
0, - Тематическое моделирование и суммаризация
0,"Решать все эти задачи нужно в мультиязычном сеттинге, будет интересно!"
0,Необходимые навыки:
0," - Уверенное знание Python и библиотек: sklearn, tensorflow/pytorch, библиотек для визуализации данных."
0," - Уверенное понимание основных алгоритмов машинного обучения, алгоритмов и структур данных."
0, - Высшее техническое образование.
0,Плюсом будет:
0," - Владение классикой NLP: TF-IDF, LSA, простые языковые модели, марковские цепи и CRF"
0," - Знание архитектур: LSTM, seq2seq, attention, transformer"
0, - Умение ориентироваться в эмбеддингах от w2v и ft до BERT
0,Мы предлагаем:
0, -  Гибкий график работы
0," -  Обучающие программы, уроки английского языка"
0, - Медицинское сопровождение (ДМС)
0, - Корпоративные мероприятия и праздники
0," -  Чай, кофе, печеньки, завтраки"
0,Резюме направлять на hr@antiplagiat.ru;
0,Тема письма: Вакансия “разработчик-исследователь”.
0,"Ищем научных сотрудников/студентов/аспирантов (junior research scientist, research engineer) в совместный проект Сколтех-РЭШ-Сбербанк."
0,"Проект: методы анализа данных с приложениями к анализу финансовых и ESG (ecological-, society-, governance-) рисков."
0,Одной из ключевых задач проекта является минимизация последствий введения трансграничного углеродного налога и климатических изменений для российских компаний.
0,Список задач:
0,"-Изучение материалов по различных климатическим рискам(наводнения, засухи, лесные пожары и т.п.)"
0,и их влияния на экономические и финансовые показатели
0,-Изучение и построение моделей прогнозирования рисков и экономического ущерба
0,Требование на входе:
0,- общее знание современных методов машинного обучения
0,"- знание в объеме университетских курсов статистики, вероятности, оптимизации"
0,-умение работы с большим количеством информации на англ языке
0,- готовность к дедлайнам и необходимости некоторое время работать на территории индустриального партнера
0,"- гибкий график,  возможность работы part-time, openspace на территории Сколтеха, возможность работы из дома,"
0,Плюсом будет:
0,-практический опыт использования машинного обучения для решения NLP задач
0,"-опыт разработки ПО, знание python и ML пакетов (pytorch, tensorflow)"
0,Кроме работы непосредственно над проектом с нами можно:
0,- написать курсовую/дипломную/кандидатскую работы
0,-получить дополнительное образование
0,- написать несколько статей (Q1/CORE A*)
0,- побывать на стажировках в ведущих университетах Европы и США
0,"Вилка: Зарплата по результатам собеседования (70-140 за 1.0 FTE), возможно совместительство."
0,Премии по результатам реализации проекта.
0,Контакты: @Aleksander_bulkin
0,"И мы ещё в поиске, поэтому тоже продублирую вакансию"
0,Подразделение: Центральный Банк Департамент финансовой стабильности <...> Сектор разработки информационной базы по кредитным рискам.
0,"Должность: Формально - экономист, неформально - data engineer."
0,Вилка: 105-150к (средняя ежемесячная за год net).
0,"Формат: только офис, пятидневная рабочая неделя с сокращённой пятницей."
0,"Адрес: Неглинная, 12."
0,(Кузнецкий мост/Трубная/Лубянка.)
0,Чем занимается сектор:
0,"* создаёт информацинную базу по кредитным рискам (обработка форм банковской отчётности, данных бюро кредитных историй - БКИ, прочие источники);"
0,* визуализирует показатели на дашбордах (Tableau);
0,* автоматизирует и оптимизирует расчётные процессы;
0,* ETL (данные сторонних организаций);
0,* обрабатывает данные БКИ;
0,"* поддерживает деятельность отделов, занимающихся кредитными рисками ФЛ и ЮЛ."
0,Чем предстоит заниматься: вышеперечисленными задачами за вычетом создания самих дашбордов.
0,"Основной упор: автоматизация процессов, обработка данных, создание информационной базы по кредитным рискам."
0,Требования:
0,* уверенное знание SQL;
0,"* знание SAS (SAS EG), Python;"
0,* опыт работы - до 2 лет (но 2+ тоже можно);
0,"* высокая обучаемость, изобретательность, аккуратность, интерес к банковской сфере."
0,Плюсом будет:
0,* активное использование макроязыка SAS;
0,"* представление об Impala, Tableau;"
0,"* знание указаний Банка России 4927-У, 4892-У (с 1.01.2022 - 5782-У)."
0,Дополнительные плюшки:
0,* +10 дней отпуска в год (итого 38);
0,"* возмещение оплаты обучения (очные курсы; онлайн - Coursera, например; сертификаты - FRM, CFA и т.п."
0,);
0,* на текущий момент аналитическая часть Управления в большинстве состоит из физтехов;
0,* своя бесплатная поликлиника через дорогу (с опцией +1 родственник);
0,* своя столовая с приятными ценами;
0,* санатории по всей России;
0,* возможность оформления проживания (для иногородних - не МСК и МО);
0,"* изучение российской кредитной среды изнутри и осознание своего вклада в неё, работа с живыми данными огромных размеров."
0,Контакты: я (@volodden).
0,Привет!
0,"Мы все еще ищем человека, разработчик, найдись!"
0,"Мы ищем  разработчиков в IT отдел, сейчас нас 4 человека, команда небольшая, все физтехи."
0,"Удаленка, периодически созвоны для аджайла, а также периодически нужно мотаться в офис на совещания с продуктовой командой."
0,(Москва-сити)
0,Трудоустройство по ТК.
0,Должность: Middle React Native разработчик мобильных приложений.
0,Формат работы: удалённо
0,Занятость: полная
0,Зарплатная вилка: 150-200к на руки
0,"Требования: От вас требуется отличное знание JS, знание React Native и знание своего дела."
0,Описание задач: поддерживать существующее приложение.
0,Контакты: tg @mkapry
0,Должность: Аналитик по криптоактивам
0,"Город и адрес офиса: Москва, Овчинниковская наб."
0,"20с1, метро Новокузнецкая"
0,Формат работы: офис и удаленно
0,Занятость: полная
0,Зарплатная вилка: 150 000 - 250 000 gross
0,Описание вакансии:
0,"В связи с развитием бизнеса мы ищем Аналитика по криптоактивам, чтобы вместе с нами работать над следующими задачами:"
0,"·         Проведение анализа индустрии в целом и ее ключевых элементов, а также ее регулирования;"
0,·         Изучение рынка торгуемых криптоактивов;
0,·         Подготовка презентационных материалов;
0,"·         Поиск и анализ информации, подготовка письменных аналитических материалов и презентаций по рынку криптоактивов;"
0,·         Анализ первичной документации новых криптоактивов;
0,"·         Мониторинг основных источников новостей (Bloomberg, Интерфакс, и т.д.)"
0,и информирование специалистов компании о ключевых событиях в индустрии и с основными криптоактивами.
0,Что мы ждём от кандидата:
0,·         Высшее экономическое или математическое образование;
0,"·         Опыт работы от 2-х лет (брокерские компании, инвестиционные фонды, family office);"
0,"·         Основные навыки: финансовый анализ, знание технологии blockchain, построение финансовых моделей, умение писать аналитические отчеты;"
0,·         Преимущество будут иметь кандидаты со степенью CFA;
0,·         Свободное владение английским языком.
0,Что мы предлагаем:
0,"·         Офис класса ""А"" в центре Москвы (м.Новокузнецкая);"
0,·         Высокая заработная плата по результатам собеседования + премии;
0,·         Оформление по ТК РФ с первого рабочего дня;
0,"·         График работы: пн-пт, 8-ми часовой рабочий день (возможность гибкого начала рабочего дня);"
0,·         Возможность работать удаленно;
0,·         ДМС с первого рабочего дня;
0,·         Оплачиваемое корпоративное обучение;
0,"·         Льготный фитнес, корпоративное кредитование;"
0,·         Возможность карьерного и профессионального роста.
0,Название компании: ИК АТОН
0,Контакты: Daria.Poletaeva@aton.ru
0,Middle+ Python Developer
0,"Ищем к себе в приложение The Coach человека, который будет вместе с нами развиваться и улучшать lifestyle-продукт для международного рынка (в основном - США)."
0,"Мы делаем приложение, которое помогает пользователю менять ежедневные привычки и образ жизни в целом."
0,"Мы помогаем мужчинам сбросить вес, накачать мышцы, лучше спать, чувствовать себя моложе и счастливее через персонализированный комплексный подход к их здоровью."
0,"У нас небольшая команда и каждый из нас оказывает большое влияние на продукт, поэтому мы ищем человека, которому хочется делать что-то важное и делать это вместе."
0,Основные требования:
0,"Python middle, Flask, Mongo, Redis, AWS."
0,"Понимание REST, HTTP API, микросервисы, многопоточность."
0,Очень желательно:
0,"- Опыт работы с NLP, чатботами, DSL, AI/ML."
0,- Опыт разработки бека для мобильных приложений
0,Плюсом будет опыт:
0,- Telegram bots
0,- Google Cloud
0,- DIalog Flow или аналоги
0,Условия:
0,"- Работа удаленно фулл-тайм, гибкий рабочий график"
0,- Крутая команда
0,- Вилка 180-300к на руки
0,- Рост навыков и ответственности вместе с ростом компании
0,- Чётко сформированные задачи
0,Middle Front-end Developer (Remote) at MIPT
0,"Город и адрес офиса: Долгопрудный, кампус МФТИ"
0,Формат работы: удаленка
0,Занятость: полная
0,Зарплатная вилка: от 120 000 до 150 000 руб (на руки)
0,Описание вакансии:
0,В связи с запуском новых проектов в сфере EdTech мы ищем опытного Vue.js разработчика.
0,Задачи будут включать в себя разработку веб-приложений с использованием SSR и SSG.
0,Что мы предлагаем:
0,— полностью удаленную работу в удобное для разработчика время;
0,"— фиксированный график, разработчик сам называет свои часы работы;"
0,"— фиксированную оплату труда, оформление по ТК РФ;"
0,— работу с самыми свежими технологиями с околонулевым легаси;
0,— полностью продуктовую (не заказную) разработку;
0,"— минимум бюрократии, возможность напрямую влиять на развитие продукта."
0,Требования к разработчику:
0,— опыт работы в позиции Frontend разработчика от 2-х лет;
0,— глубокие знания JavaScript (ES6);
0,— опыт работы с Vue 3/React;
0,— навыки верстки по макету;
0,— знакомство с Webpack/Gulp;
0,— навыки работы с Git.
0,Будет плюсом:
0,"— знакомство с бэкенд-разработкой на Python (Django, FastAPI);"
0,— опыт интеграции платежных шлюзов и headless CMS (Strapi);
0,— Опыт работы с Next.js/Nuxt.js;
0,— Опыт работы с Vue Composition API.
0,Название компании: МФТИ
0,Контакты: Борис Крохин
0,+7 961 405-12-25
0,https://t.me/BorisKrokhin
0,В финтех-продукт нужен Проджект менеджер
0,Сейчас Росинфра - PM-система для систематизации ГЧП-проектов.
0,"У нас в работе серия продуктов, которые помогут нашим пользователям реализовывать крупные инфраструктурные проекты."
0,Наш сайт: https://rosinfra.ru/
0,Обязанности
0,— Сбор требований к задачам у продактов и продакт-овнеров
0,— Разработка ТЗ и инструкций
0,— Постановка задач разработчикам и дизайнерам
0,— Управление задачами и сроками
0,— Координация команды разработки и выстраивание прозрачных процессов
0,— Функциональное тестирование разработанного функционала
0,— Управление интегрированными на платформу сервисами
0,Наши ожидания
0,— опыт управления проектами
0,— знание флоу разработки WEB-продуктов
0,— умение работать по гибким методологиям управления: Scrum/Kannban
0,— умение ставить задачи и контроллировать качество их выполнения к сроку
0,"— Аккуратность, здоровый перфекционизм без ущерба срокам"
0,"— Будет плюсом: Понимание принципов работы инструментов WEB-разработки, возможностей и ограничений HTML/CSS, JS, SQL, PHP"
0,Что мы предлагаем
0,— Вилка на старте 90-120к на руки с возможностью роста
0,— Оформление по ТК
0,"— Уютный офис в центре Москвы (м. Чеховская/Пушкинская, ул."
0,Малая Дмитровка)
0,— Профессиональная и движовая команда
0,"— Амбициозные задачи, масштабные проекты и возможности для профессионального роста"
0,— Гибридный график (офис/удаленка)
0,— Гибкие часы рабочего дня (главное - результат)
0,"Присылайте в ЛС сивишки, буду рад пообщаться)"
0,Разбавлю банковскую духоту отличной вакансией
0,Компания: OSAI 💪
0,Позиция: Senior Computer Vision Engineer
0,Где: Офис в Москве (м. Красносельская) или удаленно
0,Вилка: 300-350 тыс.
0,руб.
0,net (выше обсуждается)
0,"Мы создаем real-time системы спортивной видео-аналитики, которые:"
0,* Отдают поток игровых событий https://www.youtube.com/watch?v=5P3k5ZCDcq8 https://www.youtube.com/watch?v=pu_0X3n9df8
0,* Считают аналитику и статистику;
0,* Рисуют AR анимации поверх видео https://www.youtube.com/watch?v=ftnlWsrBwOs
0,"Нашим продуктом пользуются в Германии (Бундеслига), США (Joola), Индии, России и многих других странах."
0,"Кстати, давеча наш продукт по настолке показывали на Матч ТВ."
0,"Мы делаем ресёрч, пишем статьи, разрабатываем свои OpenSource проекты, делаем то, что никто не делал ранее."
0,На сайте osai.ai можно посмотреть подробнее.
0,"В команде около 25 человек: Frontend разработчики, Backend разработчики, CV инженеры, PM, QA, DevOps, команда разметчиков."
0,"И сейчас мы хотим запустить новый продукт в новом для нас виде спорта - волейбол, поэтому мы ищем человека, который поможет нам с развитием этого направления."
0,Что нужно будет делать:
0,* Заниматься развитием продукта с нуля:
0,* Ставить задачи на сбор и разметку данных;
0,* Проводить ресёрч по актуальным архитектурам и подходам к решению поставленных задач в области CV;
0,"* Тренировать, валидировать, ускорять и конвертировать модели для таких задач, как регрессия, детекция, сегментация, мультитрекинг и другие;"
0,"* Разрабатывать модуль realtime распознавания, используемый в проде;"
0,* Разрабатывать модуль правил игры;
0,"* Помогать с доработкой и улучшением наших общих библиотек, используемых во всех проектах;"
0,"* Участвовать в обсуждениях и code review по другим проектам, предлагать улучшения и внедрять их;"
0,"* При необходимости, участвовать в найме, собеседованиях и оценке кандидатов."
0,Что для нас важно:
0,* Хорошая алгоритмическая подготовка и математический бэкграунд
0,"* Хорошее знание 🐍, умение писать быстрый, читаемый и поддерживаемый код"
0,"* Опыт работы с OS Linux, Docker, Git"
0,"* Наличие практического опыта в машинном обучении, знание современных архитектур и подходов, проблем и их решений, хороший уровень CV;"
0,* Хорошо знакомы с OpenCV и с одним или несколькими DL фреймворками.
0,Мы используем Pytorch и его производные.
0,Будет плюсом:
0,* Успешный опыт в соревнованиях по анализу данных
0,* Успешный опыт по выведению моделей в прод;
0,* Наличие публикаций/патентов/выступлений на конференциях;
0,* Опыт применения FFmpeg для обработки видео;
0,"* Опыт работы с C++, CUDA;"
0,"* Опыт работы с AR/MR (OpenGL, Unity, UE, ARCore/ARKit);"
0,"* Умение работать с камерами для систем компьютерного зрения (калибровка, базовые знания оптики и multiple view geometry)."
0,"Вопросы можно писать мне в личку @ivashnyov, резюме присылайте нашему рекрутеру Кате в телеграм @ivimalibi"
0,Вакансия: Бизнес-аналитик
0,Название компании: Тинькофф
0,"Город: Москва, м.Водный стадион, а с 2023 м.Белорусская"
0,Формат работы: офис с частичной удаленкой
0,Занятость: полная
0,"Зарплатная вилка: 80к на руки фикс, с ростом до 130к через год"
0,Ищу технолога (a.k.a.
0,"бизнес-аналитика) в Тинькофф Бизнес, продукт - кредиты для малого и среднего бизнеса."
0,"Задача моей команды - сделать так, чтобы компании получали кредит для развития своего бизнеса за 2 минуты."
0,"Один из способов ускорить наши процессы, это найти, придумать как использовать и подключить новые источники данных о бизнесе и доходах клиента и настроить процесс так, чтобы клиент не тратил время на загрузку документов."
0,И эта амбициозная задача может стать твоей!
0,У тебя будет:
0,"сложный проект, в котором ты разовьешь софт и хард скиллы, ресурсы команд разработки, много свободы в действиях, опытные коллеги и куратор под боком, карьерный рост"
0,Тебе нужно:
0,"быть проактивным, многозадачным, погружаться в технически сложные процессы, придумывать решения нестандартных проблем, любить данные, уметь достигать результата и сотрудничать."
0,"надо уметь и любить общаться, тк придется собирать требования с заказчиков и ставить задачки разработчикам, общаться с другими командами и перенимать их опыт."
0,"Знания Python, SQL будут большим плюсом"
0,иметь опыт работы от 0 до 1 года.
0,"Если твой уровень выше джун+, но ты хочешь в Тинькофф, напиши мне, что-нибудь придумаем"
0,образование - высшее техническое или фундаментальное
0,резюме присылайте мне в телеграм @elizaserdyukova
0,"Вакансия: (Middle/Senior) Бизнес-аналитик, Операционный аналитик"
0,Компания: Ситимобил
0,Формат работы: Гибридный (сейчас удаленный)
0,"Город: Москва, метро Сокол (не офис Мейл, у нас теперь свой)"
0,Зарплата: Middle от 160 000 ₽ до 220 000 gross (выше грейд - выше вилка)
0,Мы усиливаемся в направлении Drivers Acquisition и нам не хватает аналитиков.
0,Ищу к нам в команду аналитиков (middle/senior).
0,В команде много физтехов 🙂
0,"Вам предстоит найти ответы на вопросы, опираясь на данные: “Какие каналы привлечения водителей наиболее выгодны?"
0,Как оценить емкость рынка в городе?
0,Как оценить эффективность оффера на привлечение водителей?
0,Как распределить бюджет по каналам?».
0,"Стек: SQL, Python (опционально), понимание подходов и принципов статистики и тестирования, работаем в Tableau."
0,Что предстоит делать:
0,"- Исследовать бизнес-процессы по привлечению и работе с водителями, находить там узкие места и работать с ними;"
0,"- Придумывать, проверять и внедрять в жизнь гипотезы по расширению воронки и улучшению эффективности;"
0,- Создавать и визуализировать понятные и информативные отчеты по ключевым метрикам и проблемам;
0,- Продумывать методологии проведения тестов механик привлечения водителей;
0,- Моделировать распределение средств по каналам;
0,- Взаимодействовать с бизнес-заказчиками и приоритизировать задачи внутри направления.
0,Требования:
0,- Обязателен опыт работы в аналитике (бизнес-аналитика/продуктовая аналитика) от 2 лет (умение работать с базами данных и владение SQL-like языками);
0,"- Опыт построения дэшбордов в BI-системах (не обязательно Tableau, но в целом опыт построения визуализаций);"
0,"- Желание разбираться в данных и бизнес-процессах, докопаться до основной проблемы, а не просто сделать таск по запросу;"
0,- Способность понятно донести свою мысль до коллег;
0,- Самостоятельность и желание развиваться;
0,- Умение общаться и находить общий язык с коллегами.
0,"Подробнее о задачах и позициях, команде, а также скинуть резюме можно в tg @BobrovaKS"
0,PS: Также ищем такого же кандидата в удержание водителей.
0,"Друзья, мы ищем хорошего фронтендера на ФПМИ (можно удалённо)"
0,Middle Front-end Developer (Remote) at MIPT
0,от 120 000 до 150 000 руб.
0,на руки
0,В связи с запуском новых проектов в сфере EdTech мы ищем опытного Vue.js разработчика.
0,Задачи будут включать в себя разработку веб-приложений с использованием SSR и SSG.
0,Что мы предлагаем:
0,"1 полностью удаленную работу в удобное для разработчика время (фиксированный график, разработчик сам называет свои часы работы);"
0,"2 фиксированную оплату труда, оформление по ТК РФ;"
0,3 работу с самыми свежими технологиями с околонулевым легаси
0,4 полностью продуктовую (не заказную) разработку.
0,"5 минимум бюрократии, возможность напрямую влиять на развитие продукта"
0,Требования к разработчику:
0,- опыт работы в позиции Frontend разработчика от 2-х лет;
0,- глубокие знания JavaScript (ES6);
0,- опыт работы с Vue 3/React;
0,- навыки верстки по макету;
0,- знакомство с Webpack/Gulp;
0,- навыки работы с Git.
0,Будет плюсом:
0,"- знакомство с бэкенд-разработкой на Python (Django, FastAPI)"
0,- опыт интеграции платежных шлюзов и headless CMS (Strapi)
0,- Опыт работы с Next.js/Nuxt.js
0,- Опыт работы с Vue Composition API
0,Резюме можно присылать Борису @BorisKrokhin или мне
0,Должность: Постдок по теоретической биофизике/биофизическому моделированию клеточного морфогенеза и формирования паттернов в Университете Эдинбурга
0,Срок: 4 года
0,Зарплатная вилка: 34 304–36 382 фунтов
0,"Вид деятельности: разработкa, внедрение и анализ биофизических моделей сложной пространственно-временной динамики, а также углубленный анализ данных флуоресцентной микроскопии."
0,Группа Андрея Горячева (goryachev.bio.ed.ac.uk) изучает биофизические принципы клеточного морфогенеза и формирования паттернов с помощью теоретических методов и численного моделирования в тесном сотрудничестве с экспериментальными партнерами по всему миру.
0,"Требования:  успешный кандидат должен иметь докторскую степень в области физических, математических и вычислительных наук и опыт работы в области системной биологии, теоретической биофизики, физики мягкого вещества, нелинейных динамических систем, формирования химических или гидродинамических структур или смежных дисциплин."
